qid,set,kind,field,question,gold_answer,arm,model_answer,correct,route,latency_ms,cost_usd
lo0006,single,lookup,address,What is the address on the KOREAN DINE SDN BHD receipt from 19 June 2018?,"NO 4, JALAN PERMAS 10/5. BANDAR BARU PERMAS JAYA, 81750 JOHOR BAHRU, JOHOR.",C · structured (Titan),"No 4, Jalan Permas 10/5.
Bandar Baru Permas Jaya,
81750 Johor Bahru, Johor.",True,structured,1388,0.0
lo0007,single,lookup,address,What is the address on the UNIHAKKA INTERNATIONAL SDN BHD receipt from 25 March 2018?,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",C · structured (Titan),"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru,Johor",True,structured,1372,0.0
lo0008,single,lookup,total,How much was the receipt from MEI LET RESTAURANT on 12 January 2017?,59.35,C · structured (Titan),59.35,True,structured,915,0.0
lo0009,single,lookup,total,How much was the receipt from RESTORAN WAN SHENG on 05 May 2018?,7.60,C · structured (Titan),7.60,True,structured,878,0.0
lo0010,single,lookup,total,How much was the receipt from AEON CO. (M) BHD on 11 May 2018?,458.55,C · structured (Titan),458.55,True,structured,993,0.0
lo0011,single,lookup,total,How much was the receipt from YHM MID VALLEY on 15 December 2017?,21.60,C · structured (Titan),21.60,True,structured,878,0.0
lo0012,single,lookup,address,What is the address on the GUARDIAN HEALTH AND BEAUTY SDN BHD receipt from 09 March 2018?,"G31 & G32, GRD FLR, IOI MALL BANDAR PUCHONG JAYA",C · structured (Titan),"631 & G32, Grd Flr, 101 Mall",False,structured,1168,0.0
lo0013,single,lookup,total,How much was the receipt from MR. D. I. Y. (KUCHAI) SDN BHD on 19 March 2018?,11.90,C · structured (Titan),NOT_FOUND,False,structured,1010,0.0
lo0014,single,lookup,total,How much was the receipt from TED HENG STATIONERY & BOOKS on 27 January 2018?,27.35,C · structured (Titan),27.35,True,vector,1202,0.0
lo0015,single,lookup,total,How much was the receipt from YIN MA (M) SDN.BHD. on 19 July 2016?,14.50,C · structured (Titan),14.50,True,structured,952,0.0
lo0016,single,lookup,address,What is the address on the UNIHAKKA INTERNATIONAL SDN BHD receipt from 21 May 2018?,"2, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",C · structured (Titan),"2, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru,Johor",True,structured,1353,0.0
lo0017,single,lookup,address,What is the address on the GARDENIA BAKERIES (KL) SDN BHD receipt from 12 September 2017?,"LOT 3, JALAN PELABUR 23/1, 40300 SHAH ALAM, SELANGOR.",C · structured (Titan),"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor",True,structured,1368,0.0
lo0018,single,lookup,address,What is the address on the KOH SENG HARDWARE receipt from 04 December 2017?,"NO. 939, BATU LIMA, JALAN IPOH, 51200 KUALA LUMPUR.",C · structured (Titan),"NO. 939, BATU LIMA, JALAN IPOH, 51200 KUALA LUMPUR",True,structured,1257,0.0
lo0019,single,lookup,date,When was the BENS INDEPENDENT GROCER SDN. BHD receipt for 133.70 issued?,09/03/2018,C · structured (Titan),NOT_FOUND,False,structured,1020,0.0
lo0020,single,lookup,total,How much was the receipt from KEDA PAPAN YEW CHJAN on 08 March 2018?,312.70,C · structured (Titan),NOT_FOUND,False,vector,1189,0.0
lo0021,single,lookup,total,How much was the receipt from MR. D.I.Y. (KUCHAI) SDN BHD on 11 January 2016?,7.00,C · structured (Titan),7.00,True,structured,1068,0.0
lo0022,single,lookup,date,When was the DREAM ARTS receipt for 15.00 issued?,29/03/2018,C · structured (Titan),29/03/2018,True,structured,808,0.0
lo0023,single,lookup,date,When was the SWC ENTERPRISE SDN BHD receipt for 4.00 issued?,06/03/2018,C · structured (Titan),06/03/2018,True,structured,859,0.0
lo0024,single,lookup,date,When was the SUPER TERMINAL SDN BHD receipt for 132.50 issued?,20/01/2018,C · structured (Titan),20/01/2018,True,structured,877,0.0
lo0025,single,lookup,date,When was the SYARIKAT PERNIAGAAN GIN KEE receipt for 11.13 issued?,15/01/2018,C · structured (Titan),15/01/2018,True,structured,1092,0.0
lo0026,single,lookup,address,What is the address on the GARDENIA BAKERIES (KL) SDN BHD receipt from 16 October 2017?,"LOT 3, JALAN PELABUR 23/1, 40300 SHAH ALAM, SELANGOR.",C · structured (Titan),"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor",True,structured,1369,0.0
lo0027,single,lookup,total,How much was the receipt from SYARIKAT PERNIAGAAN GIN KEE on 30 December 2017?,89.04,C · structured (Titan),89.04,True,structured,1009,0.0
lo0028,single,lookup,address,What is the address on the BHPETROL PERMAS JAYA 2 receipt from 08 May 2018?,"LOT PTD 101051 JALAN PERMAS 10/10 81750 MASAI, JOHOR",C · structured (Titan),"Jalan Permas 10/10
81750 Masai, Johor",True,structured,1179,0.0
lo0029,single,lookup,total,How much was the receipt from B & BEST RESTAURANT on 19 April 2017?,14.85,C · structured (Titan),14.85,True,structured,903,0.0
lo0030,single,lookup,date,When was the UNIHAKKA INTERNATIONAL SDN BHD receipt for 8.90 issued?,14/04/2018,C · structured (Titan),14 Apr 2018,True,structured,855,0.0
lo0031,single,lookup,total,How much was the receipt from KEDAI BUKU NEW ACHEIVERS on 15 September 2017?,48.00,C · structured (Titan),48.00,True,structured,989,0.0
lo0032,single,lookup,total,How much was the receipt from HENG KEE DELIGHTS BAK KUT TEH. on 04 January 2018?,42.00,C · structured (Titan),42.00,True,structured,996,0.0
lo0033,single,lookup,address,What is the address on the 99 SPEED MART S/B receipt from 26 March 2018?,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1330 JLN KENANGA",C · structured (Titan),"LOT P.T. 2811. JALAN ANBSA, TAMAN BERMELEY 41150 KLANG, SELANGOR",False,structured,1286,0.0
lo0034,single,lookup,total,How much was the receipt from UNIHAKKA INTERNATIONAL SDN BHD on 06 April 2018?,7.60,C · structured (Titan),7.60,True,structured,924,0.0
lo0035,single,lookup,date,When was the GERBANG ALAF RESTAURANTS SDN BHD receipt for 19.00 issued?,30/05/2018,C · structured (Titan),30/05/2018,True,structured,948,0.0
lo0036,single,lookup,total,How much was the receipt from AEON CO. (M) BHD on 21 March 2018?,65.10,C · structured (Titan),65.10,True,structured,951,0.0
lo0037,single,lookup,date,When was the PERNIAGAAN ZHENG HUI receipt for 436.20 issued?,09/02/2018,C · structured (Titan),09/02/2018,True,structured,962,0.0
lo0038,single,lookup,address,What is the address on the FIVE STAR CASH & CARRY receipt from 05 January 2017?,"G.23 & G.22, PLAZA SERI SETIA, NO.1 JALAN SS 9/1, 47300 PJ, SELANGOR.",C · structured (Titan),"G.23 & G.22, Plaza Seri Setia, No.1 Jalan SS 9/1, 47300 PJ, Selangor.",True,structured,1415,0.0
lo0039,single,lookup,address,What is the address on the GARDENIA BAKERIES (KL) SDN BHD receipt from 26 September 2017?,"LOT 3, JALAN PELABUR 23/1, 40300 SHAH ALAM, SELANGOR.",C · structured (Titan),"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor",True,structured,1366,0.0
lo0040,single,lookup,total,How much was the receipt from BOOK TALK (MUTIARA RINI) SDN BHD on 21 June 2018?,9.30,C · structured (Titan),9.30,True,structured,1004,0.0
lo0041,single,lookup,total,How much was the receipt from UNIHAKKA INTERNATIONAL SDN BHD on 05 April 2018?,6.90,C · structured (Titan),$6.90,True,structured,938,0.0
lo0042,single,lookup,address,What is the address on the ANEKA INTERTRADE MARKETING SDN BHD receipt from 19 June 2017?,"150B, JALAN TUDM,KG BARU SUBANG 40150 SHAH ALAM, SELANGOR DARUL EHSAN, MALAYSIA.",C · structured (Titan),"150B, Jalan TUDM, Kg Baru Subang
40150 Shah Alam,
Selangor Darul Ehsan, Malaysia.",True,structured,1406,0.0
lo0043,single,lookup,total,How much was the receipt from KEDAI UBAT & RUNCIT HONG NING SDN. BHD. on 21 December 2016?,8.00,C · structured (Titan),8.00,True,structured,1046,0.0
lo0044,single,lookup,address,What is the address on the 99 SPEED MART S/B receipt from 19 October 2016?,"LOT P.T. 33198, BATU 4 JALAN KAPAR, MUKIM KAPAR 42100 KLANG, SELANGOR 1558-TMN PUSAT KEPONG",C · structured (Titan),"LOT P.T. 33198, BATU 4
JALAN KAPAR, MUKIM KAPAR
42100 KLANG, SELANGOR",True,structured,1396,0.0
lo0045,single,lookup,total,How much was the receipt from SANYU STATIONERY SHOP on 24 September 2017?,8.70,C · structured (Titan),8.70,True,structured,895,0.0
lo0046,single,lookup,total,How much was the receipt from VIVOPAC MARKETING SDN BHD on 13 September 2017?,52.45,C · structured (Titan),52.45,True,structured,965,0.0
lo0047,single,lookup,total,How much was the receipt from RESTORAN WAN SHENG on 21 March 2018?,4.80,C · structured (Titan),4.80,True,structured,856,0.0
lo0048,single,lookup,address,What is the address on the UNIHAKKA INTERNATIONAL SDN BHD receipt from 13 June 2018?,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU, JOHOR",C · structured (Titan),"12, Jalan Tampoi 7/4,1 Kawasan Perindustrian Tampoi,81200 Johor Bahru,Johor",False,structured,1386,0.0
lo0049,single,lookup,address,What is the address on the SEN LEE HEONG RESTAURANT receipt from 12 January 2018?,"G-0-1 ,M.AVENUE NO.1 ,JLN 1/38A, SEGAMBUT BAHAGIA,51200, K.LUMPUL",C · structured (Titan),"G-O-1,M.AVENUE NO.1,JLN 1/38A, SEGAMBUT BAHAGIA, 51200, K. LUMPUL",False,structured,1433,0.0
lo0050,single,lookup,total,How much was the receipt from 99 SPEED MART S/B on 31 March 2018?,4.00,C · structured (Titan),4.00,True,structured,861,0.0
lo0051,single,lookup,address,What is the address on the THE TOAST F&B SDN BHD receipt from 19 May 2018?,"LOT 2110&2111 JALAN PERMAS UTARA BANDAR BARU PERMAS 81750,JOHOR BAHRU JOHOR",C · structured (Titan),"LOT 211082111 JALAN PERMAS UTARA
BANDAR BARU PERMAS
81750,JOHOR BAHRU JOHOR",False,structured,1512,0.0
lo0052,single,lookup,address,What is the address on the 118 MJ MOOKATA HOUSE receipt from 11 June 2018?,"NO.7G,JALAN PERMAS 11, BANDAR BARU PERMAS JAYA, 81750 MASAI, JOHOR.",C · structured (Titan),"NO.7G, Jalan Permas 11, Bandar Baru Permas Jaya, 81750 Masai, Johor.",True,structured,1333,0.0
lo0053,single,lookup,total,How much was the receipt from PETRON BKT LANJAN SB on 01 February 2018?,4.90,C · structured (Titan),4.90,True,structured,903,0.0
lo0054,single,lookup,date,When was the UNIPHARM PHARMACY receipt for 24.90 issued?,05/04/2018,C · structured (Titan),05/Apr/2018,False,structured,831,0.0
lo0055,single,lookup,total,How much was the receipt from KEDAI PAPAN YEW CHUAN on 12 March 2018?,283.55,C · structured (Titan),283.55,True,structured,1003,0.0
lo0056,single,lookup,address,What is the address on the AEON CO. (M) BHD receipt from 12 April 2018?,"3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR",C · structured (Titan),"3RD FLR, AEON TAMAN MALURI SC
JLN JEJAKA, TAMAN MALURI
CHERAS, 55100 KUALA LUMPUR",True,structured,1495,0.0
lo0057,single,lookup,total,How much was the receipt from BEMED (SP) SDN. BHD. on 01 April 2017?,165.00,C · structured (Titan),165.00,True,structured,976,0.0
lo0058,single,lookup,address,What is the address on the GERBANG ALAF RESTAURANTS SDN BHD receipt from 26 May 2018?,"LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3 NO.3, JALAN SS21/39,47400 PETALING JAYA SELANGOR",C · structured (Titan),"Level 6, Bangunan TH, Damansara Uptown3
No.3, Jalan SS21/39,47400 Petaling Jaya
Selangor",True,structured,1524,0.0
lo0059,single,lookup,date,When was the OLIVE9 PHARMACY SDN BHD receipt for 12.15 issued?,31/03/2017,C · structured (Titan),31/03/2017,True,structured,921,0.0
lo0060,single,lookup,address,What is the address on the CPI ROCKU SDN. BHD. receipt from 19 February 2018?,"LOT F355/356/357, FIRST FLOOR, RAINFOREST, 1 UTAMA SHOPPING CENTRE, LEBUH BANDAR UTAMA, 47800 PETALING JAYA",C · structured (Titan),"LOT F355/356/357, FIRST FLOOR, RAINFOREST, 1 UTAMA SHOPPING CENTRE, LEBUH BANDAR UTAMA, 47800 PETALING JAYA",True,structured,1610,0.0
lo0061,single,lookup,total,How much was the receipt from TRIPLE SIX POINT ENTERPRISE 666 on 22 March 2018?,22.60,C · structured (Titan),22.60,True,structured,944,0.0
lo0062,single,lookup,address,What is the address on the RESTAURANT JIAWEI JIAWEI HOUSE receipt from 23 February 2018?,"13, JLN TASIK UTAMA 8 MEDAN NIAGA DAMAI SG BESI",C · structured (Titan),"13, JLN TASIK UTAMA 8
MEDAN NIAGA DAMAI SG BESI
57000 KL",True,structured,1357,0.0
lo0063,single,lookup,date,When was the MR. D.I.Y. (M) SDN BHD receipt for 59.20 issued?,10/01/2016,C · structured (Titan),10-01-16,False,structured,961,0.0
lo0064,single,lookup,total,How much was the receipt from PAPPARICH BMC on 29 June 2018?,46.90,C · structured (Titan),46.90,True,structured,880,0.0
lo0065,single,lookup,total,How much was the receipt from SUPER SEVEN CASH & CARRY SDN BHD on 01 February 2018?,42.10,C · structured (Titan),42.10,True,structured,999,0.0
lo0066,single,lookup,total,How much was the receipt from GARDENIA BAKERIES (KL) SDN BHD on 23 July 2017?,26.58,C · structured (Titan),26.58,True,structured,1028,0.0
lo0067,single,lookup,total,How much was the receipt from 99 SPEED MART S/B on 07 February 2017?,37.45,C · structured (Titan),37.45,True,structured,877,0.0
lo0068,single,lookup,address,What is the address on the ECONSAVE CASH & CARRY (FC) S/B receipt from 22 March 2018?,"LOT GO1, KL FESTIVAL CITY, NO. 67 JIN IBU KOTA TMN DANAU KOTA, KL",C · structured (Titan),"Lot G01, KL Festival City,
No. 67 Jln Ibu Kota Tmn Danau Kota, KL",False,vector,1676,0.0
lo0069,single,lookup,total,How much was the receipt from YONG TAT HARDWARE TRADING on 13 March 2018?,72.00,C · structured (Titan),72.00,True,structured,943,0.0
lo0070,single,lookup,total,How much was the receipt from MUN HENG ELECTRICAL & HARDWARE SUPPLY on 01 February 2018?,7.00,C · structured (Titan),7.00,True,structured,966,0.0
lo0071,single,lookup,date,When was the MR. D.I.Y. (KUCHAI) SDN BHD receipt for 26.40 issued?,01/02/2016,C · structured (Titan),01-02-16,False,structured,1081,0.0
lo0072,single,lookup,total,How much was the receipt from BECON ENTERPRISE SDN BHD on 13 November 2017?,270.10,C · structured (Titan),270.10,True,vector,1149,0.0
lo0073,single,lookup,date,When was the BENS INDEPENDENT GROCER SDN. BHD receipt for 81.00 issued?,08/03/2018,C · structured (Titan),08/03/18,True,structured,961,0.0
lo0074,single,lookup,total,How much was the receipt from SEGI CASH & CARRY SDN.BHD on 06 February 2017?,27.00,C · structured (Titan),27.00,True,structured,967,0.0
lo0075,single,lookup,date,When was the 99 SPEED MART S/B receipt for 98.90 issued?,28/01/2018,C · structured (Titan),28/1/18,True,structured,788,0.0
lo0076,single,lookup,total,How much was the receipt from PASARAYA BORONG PINTAR SDN BHD on 09 March 2018?,10.40,C · structured (Titan),10.40,True,structured,1018,0.0
lo0077,single,lookup,address,What is the address on the GERBANG ALAF RESTAURANTS SDN BHD receipt from 27 April 2018?,"LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3 NO.3, JALAN SS21/39, 47400 PETALING JAYA SELANGOR",C · structured (Titan),"Level 6, Bangunan TH, Damansara Uptown3
No.3, Jalan SS21/39, 47400 Petaling Jaya
Selangor",True,structured,1546,0.0
lo0078,single,lookup,total,How much was the receipt from BEMED (SP) SDN. BHD. on 20 January 2017?,203.00,C · structured (Titan),203.00,True,structured,982,0.0
lo0079,single,lookup,total,How much was the receipt from ROYALTEA on 09 May 2018?,10.90,C · structured (Titan),10.90,True,structured,868,0.0
lo0080,single,lookup,date,When was the SYARIKAT PERNIAGAAN GIN KEE receipt for 190.80 issued?,25/01/2018,C · structured (Titan),25/01/2018,True,structured,991,0.0
lo0081,single,lookup,total,How much was the receipt from PELITA SAMUDRA PERTAMA (M) SDN BHD. on 03 June 2018?,61.70,C · structured (Titan),61.70,True,structured,1083,0.0
lo0082,single,lookup,total,How much was the receipt from GARDENIA BAKERIES (KL) SDN BHD on 31 August 2017?,1.52,C · structured (Titan),1.52,True,structured,1019,0.0
lo0083,single,lookup,date,When was the KEDAI UBAT & RUNCIT HONG NING SDN. BHD. receipt for 676.00 issued?,02/02/2016,C · structured (Titan),02/02/16,True,structured,1009,0.0
lo0084,single,lookup,total,How much was the receipt from SANYU STATIONERY SHOP on 16 December 2017?,8.70,C · structured (Titan),8.70,True,structured,901,0.0
lo0085,single,lookup,address,What is the address on the SUPER NINETY NINE SDN.BHD. receipt from 31 May 2018?,"NO.3343, GROUND FLOOR, JALAN 18/32, TAMAN SRI SERDANG, 43300 SERI KEMBANGAN,",C · structured (Titan),"No.3343, Ground Floor, Jalan 18/32, Taman Sri Serdang, 43300 Seri Kembangan",True,structured,1416,0.0
lo0086,single,lookup,total,How much was the receipt from THONG RECIPE on 27 June 2018?,58.70,C · structured (Titan),58.70,True,structured,882,0.0
lo0087,single,lookup,total,How much was the receipt from YHM AEON TEBRAU CITY on 11 March 2018?,49.70,C · structured (Titan),49.70,True,structured,960,0.0
lo0088,single,lookup,address,What is the address on the HON HWA HARDWARE TRADING receipt from 11 February 2017?,"NO 37, JALAN MANIS 7, TAMAN SEGAR, 56100 CHERAS, KUALA LUMPUR.",C · structured (Titan),"NO 37, JALAN MANIS 7. TAMAN SEGAR, 56100 CHERAS, KUALA LUMPUR",True,structured,1352,0.0
lo0089,single,lookup,date,When was the UNIHAKKA INTERNATIONAL SDN BHD receipt for 7.80 issued?,11/05/2018,C · structured (Titan),11 May 2018,True,structured,853,0.0
lo0090,single,lookup,total,How much was the receipt from BEMED (SP) SDN BHD. on 27 March 2018?,308.70,C · structured (Titan),308.70,True,structured,970,0.0
lo0091,single,lookup,address,What is the address on the SKL DAMANSARA ENTERPRISE receipt from 28 July 2017?,"69G, JALAN SS21/60, DAMANSARA UTAMA, 47400 PETALING JAYA, SELANGOR.",C · structured (Titan),"69G, JALAN SS21/60, DAMANSARA UTAMA, 47400 PETALING JAYA, SELANGOR",True,structured,1385,0.0
lo0092,single,lookup,date,When was the GARDENIA BAKERIES (KL) SDN BHD receipt for 55.14 issued?,20/08/2017,C · structured (Titan),20/08/2017,True,structured,989,0.0
lo0093,single,lookup,address,What is the address on the SANYU STATIONERY SHOP receipt from 23 November 2017?,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",C · structured (Titan),"NO. 31G&33G, JALAN SETIA INDAH X U13/X
40170 SETIA ALAM",True,structured,1349,0.0
